,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
323,actor,,melt, Hundreds of actors were melting into the scene .,4,1,actor has property good at act actor is at location movie actor is used for play melt desires eat. melt is at location ice. melt is used for make ice.  Hundreds of actors were melting into the scene .,43
324,resistance,,melt, her resistance melted under his charm .,2,1,resistance has property bad resistance is at location war resistance is used for control melt desires eat. melt is at location ice. melt is used for make ice.  her resistance melted under his charm .,37
325,furniture,,mold, The furniture molded in the old house .,2,0,furniture has property decorative furniture is at location house furniture is used for make room comfortable mold desires water. mold is at location refrigerator. mold is used for make something.  The furniture molded in the old house .,40
326,ball,,mold, She molded the rice balls carefully .,1,0,ball has property round ball is at location toy store ball is used for play basketball mold desires water. mold is at location refrigerator. mold is used for make something.  She molded the rice balls carefully .,38
327,dress,,mold, The dress molds her beautiful figure .,2,1,dress has property sexy dress is at location suitcase dress is used for dress mold desires water. mold is at location refrigerator. mold is used for make something.  The dress molds her beautiful figure .,37
328,aerator,,mount, They mounted the aerator on a floating .,1,0,aerator has property fast aerator is at location air aerator is used for lift mount desires ride horse. mount is at location mountain. mount is used for ride horse.  They mounted the aerator on a floating .,38
329,slide,,mount, mount slides for macroscopic analysis .,0,0,slide has property hard slide is at location piano slide is used for slide mount desires ride horse. mount is at location mountain. mount is used for ride horse.  mount slides for macroscopic analysis .,35
330,campaign,,mount, mount a campaign against pornography .,0,1,campaign has property bad campaign is at location city campaign is used for get money mount desires ride horse. mount is at location mountain. mount is used for ride horse.  mount a campaign against pornography .,36
331,production,,mount, mount a theater production .,0,1,production has property fun production is at location theater production is used for produce mount desires ride horse. mount is at location mountain. mount is used for ride horse.  mount a theater production .,34
332,husband,,nag, She nags her husband all day long .,1,0,husband has property male husband is at location bed husband is used for wife nag desires be let out. nag is at location your dog. nag is used for get food.  She nags her husband all day long .,40
333,doubt,,nag, nagging concerns and doubts .,0,1,doubt has property false doubt is at location bible doubt is used for lie nag desires be let out. nag is at location your dog. nag is used for get food.  nagging concerns and doubts .,36
334,security,,negociate, negociate securities .,0,0,security has property bad security is at location airport security is used for protect person negociate desires equality. negociate is at location india. negociate is used for live in.  negociate securities .,32
335,mountain,,negociate, The hiker negociated the high mountain pass .,2,1,mountain has property very tall mountain is at location mountain mountain is used for climb negociate desires equality. negociate is at location india. negociate is used for live in.  The hiker negociated the high mountain pass .,39
336,party,,negociate, The parties negociated all night .,2,0,party has property fun party is at location fraternity house party is used for celebrate negociate desires equality. negociate is at location india. negociate is used for live in.  The parties negociated all night .,37
337,republic,,neutralize, The treaty neutralized the small republic .,2,1,republic has property corrupt republic is at location china republic is used for govern neutralize desires win. neutralize is at location war. neutralize is used for kill.  The treaty neutralized the small republic .,36
338,optimism,,neutralize, Her optimism neutralizes his gloom .,2,1,optimism has property good optimism is at location office build optimism is used for optimism neutralize desires win. neutralize is at location war. neutralize is used for kill.  Her optimism neutralizes his gloom .,36
339,solution,,neutralize, She neutralized the solution .,1,0,solution has property important solution is at location math book solution is used for solve problem neutralize desires win. neutralize is at location war. neutralize is used for kill.  She neutralized the solution .,35
340,approval,,nod, He nodded his approval .,1,0,approval has property important approval is at location church approval is used for make decision nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  He nodded his approval .,36
341,teacher,,nod, The teacher nodded when the student gave the right answer .,2,0,teacher has property important teacher is at location classroom teacher is used for teach nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  The teacher nodded when the student gave the right answer .,42
342,man,,nod, The old man was nodding in his chair .,4,0,man has property male man is at location office man is used for love nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  The old man was nodding in his chair .,42
343,flower,,nod, the flowers were nodding in the breeze .,3,1,flower has property pretty flower is at location windowsill flower is used for decorate room nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  the flowers were nodding in the breeze .,41
344,room,,paint, We painted the rooms yellow .,1,0,room has property dark room is at location house room is used for sleep paint desires paint picture. paint is at location art show. paint is used for make art.  We painted the rooms yellow .,37
345,mistress,,paint, He painted his mistress many times .,1,0,mistress has property good at what she do mistress is at location mansion mistress is used for sex paint desires paint picture. paint is at location art show. paint is used for make art.  He painted his mistress many times .,42
346,heart,,palpitate, Her violent feelings palpitated the young woman 's heart .,3,0,heart has property strong heart is at location person heart is used for love palpitate desires vomit. palpitate is at location stomach. palpitate is used for increase heart rate.  Her violent feelings palpitated the young woman 's heart .,42
347,sign,,paste, paste the sign on the wall .,0,0,sign has property red sign is at location roadblock sign is used for tell you something paste desires paste. paste is at location fridge. paste is used for make paste.  paste the sign on the wall .,37
348,wall,,paste, paste the sign on the wall .,0,0,wall has property vertical wall is at location wall wall is used for divide room paste desires paste. paste is at location fridge. paste is used for make paste.  paste the sign on the wall .,36
349,opponent,,paste, He pasted his opponent .,1,1,opponent has property competitive opponent is at location sport event opponent is used for win paste desires paste. paste is at location fridge. paste is used for make paste.  He pasted his opponent .,35
350,moon,,peep, The new moon peeped through the tree tops .,3,1,moon has property round moon is at location sky moon is used for energy peep desires fly. peep is at location church. peep is used for let in light.  The new moon peeped through the tree tops .,41
351,cold,,pierce, The cold pierced her bones .,2,1,cold has property hard to ski on cold is at location freezer cold is used for kill bacteria pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The cold pierced her bones .,42
352,scream,,pierce, The scream pierced the night .,2,1,scream has property bad scream is at location opera scream is used for get help pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The scream pierced the night .,39
353,needle,,pierce, The needle pierced her flesh .,2,0,needle has property sharp needle is at location sew kit needle is used for inject blood pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The needle pierced her flesh .,40
354,needle,,pin, pin the needle to the shirt .,0,0,needle has property sharp needle is at location sew kit needle is used for inject blood pin desires play game. pin is at location desk. pin is used for hold thing together.  pin the needle to the shirt .,39
355,bug,,ping, The bugs pinged the lamp shade .,2,0,bug has property small bug is at location tree bug is used for eat ping desires play game. ping is at location toy store. ping is used for play ping pong.  The bugs pinged the lamp shade .,40
356,bullet,,ping, the bullet pinged when they struck the car .,2,0,bullet has property dangerous bullet is at location gun bullet is used for kill ping desires play game. ping is at location toy store. ping is used for play ping pong.  the bullet pinged when they struck the car .,42
357,accountant,,ping, I 'll ping my accountant -- April 15 is nearing .,2,1,accountant has property very important accountant is at location office accountant is used for manage company ping desires play game. ping is at location toy store. ping is used for play ping pong.  I 'll ping my accountant -- April 15 is nearing .,46
358,machine,,ping, ping your machine in the office .,0,0,machine has property mechanical machine is at location laboratory machine is used for make popcorn ping desires play game. ping is at location toy store. ping is used for play ping pong.  ping your machine in the office .,39
359,market,,plunge, the stock market plunged .,3,1,market has property very popular market is at location city market is used for buy thing plunge desires swim. plunge is at location river. plunge is used for kill yourself.  the stock market plunged .,38
360,student,,plunge, The professor plunged his students into the study of the Italian text .,2,1,student has property smart student is at location classroom student is used for learn plunge desires swim. plunge is at location river. plunge is used for kill yourself.  The professor plunged his students into the study of the Italian text .,43
361,mind,,poison, poison someone 's mind .,0,1,mind has property good mind is at location your head mind is used for think poison desires kill. poison is at location laboratory. poison is used for kill.  poison someone 's mind .,33
362,husband,,poison, She poisoned her husband .,1,0,husband has property male husband is at location bed husband is used for wife poison desires kill. poison is at location laboratory. poison is used for kill.  She poisoned her husband .,33
363,drink,,poison, Her husband poisoned her drink in order to kill her .,2,0,drink has property good drink is at location bar drink is used for quench your thirst poison desires kill. poison is at location laboratory. poison is used for kill.  Her husband poisoned her drink in order to kill her .,42
364,mushroom,,poison, This mushrooms can poison .,3,0,mushroom has property green mushroom is at location forest mushroom is used for eat poison desires kill. poison is at location laboratory. poison is used for kill.  This mushrooms can poison .,35
365,book,,portray, The book portrays the actor as a selfish person .,2,1,book has property heavy book is at location library book is used for learn portray desires person to believe. portray is at location movie. portray is used for portray character.  The book portrays the actor as a selfish person .,42
366,father,,portray, The father is portrayed as a good - looking man in this painting .,3,0,father has property male father is at location family father is used for teach portray desires person to believe. portray is at location movie. portray is used for portray character.  The father is portrayed as a good - looking man in this painting .,47
367,question,,pose, This poses an interesting question .,1,1,question has property important question is at location newspaper question is used for find truth pose desires be good at something. pose is at location theatre. pose is used for show off.  This poses an interesting question .,39
368,woman,,pose, We do n't know the woman who posed for Leonardo so often .,7,0,woman has property walk along beach woman is at location bed woman is used for have sex pose desires be good at something. pose is at location theatre. pose is used for show off.  We do n't know the woman who posed for Leonardo so often .,54
369,knocker,,pound, the salesman pounded the door knocker .,2,0,knocker has property open knocker is at location front door knocker is used for get someone attention pound desires win. pound is at location jar. pound is used for weigh item.  the salesman pounded the door knocker .,40
370,water,,pound, The locks pound the water of the canal .,2,1,water has property necessary for life water is at location ice cube water is used for wash pound desires win. pound is at location jar. pound is used for weigh item.  The locks pound the water of the canal .,42
371,prisoner,,pound, The prisoners are safely pounded .,4,1,prisoner has property dangerous prisoner is at location prison prisoner is used for punishment pound desires win. pound is at location jar. pound is used for weigh item.  The prisoners are safely pounded .,38
372,water,,pour, They poured water over the floor .,1,0,water has property necessary for life water is at location ice cube water is used for wash pour desires light. pour is at location kitchen. pour is used for quench your thirst.  They poured water over the floor .,40
373,water,,pour, They poured water over the floor .,1,0,water has property necessary for life water is at location ice cube water is used for wash pour desires light. pour is at location kitchen. pour is used for quench your thirst.  They poured water over the floor .,40
374,people,,pour, People were pouring out of the theater .,2,1,people has property selfish people is at location bus stop people is used for work pour desires light. pour is at location kitchen. pour is used for quench your thirst.  People were pouring out of the theater .,40
375,money,,pour, We poured money into the education of our children .,1,1,money has property good money is at location bank money is used for buy thing pour desires light. pour is at location kitchen. pour is used for quench your thirst.  We poured money into the education of our children .,41
376,crisis,,precipitate, The crisis precipitated by Russia 's revolution .,2,1,crisis has property bad crisis is at location war crisis is used for control situation precipitate desires crash. precipitate is at location thunderstorm. precipitate is used for kill person.  The crisis precipitated by Russia 's revolution .,39
377,economy,,precipitate, Our economy precipitated into complete ruin .,2,1,economy has property bad economy is at location city economy is used for buy thing precipitate desires crash. precipitate is at location thunderstorm. precipitate is used for kill person.  Our economy precipitated into complete ruin .,38
378,train,,precipitate, The bridge broke and precipitated the train into the river below .,4,1,train has property noisy train is at location train station train is used for travel precipitate desires crash. precipitate is at location thunderstorm. precipitate is used for kill person.  The bridge broke and precipitated the train into the river below .,45
379,peace,,preserve, preserve the peace in the family .,0,1,peace has property good peace is at location country peace is used for peace preserve desires good life. preserve is at location jar. preserve is used for preserve food.  preserve the peace in the family .,36
380,forest,,preserve, preserve the forest and the lakes .,0,0,forest has property green forest is at location countryside forest is used for shelter preserve desires good life. preserve is at location jar. preserve is used for preserve food.  preserve the forest and the lakes .,36
381,finger,,prick, The nurse pricked my finger to get a small blood sample .,2,0,finger has property long finger is at location finger finger is used for point prick desires fuck. prick is at location your finger. prick is used for prick someone.  The nurse pricked my finger to get a small blood sample .,43
382,skin,,prick, The needle pricked his skin .,2,0,skin has property soft skin is at location your finger skin is used for cover your body prick desires fuck. prick is at location your finger. prick is used for prick someone.  The needle pricked his skin .,40
383,conscience,,prick, The thought of her unhappiness pricked his conscience .,5,1,conscience has property good conscience is at location confession conscience is used for justify crime prick desires fuck. prick is at location your finger. prick is used for prick someone.  The thought of her unhappiness pricked his conscience .,44
384,ego,,puff, The sudden fame puffed her ego .,3,1,ego has property good ego is at location person ego is used for manipulate puff desires be light than air. puff is at location air. puff is used for blow.  The sudden fame puffed her ego .,40
385,critic,,puff, The critics puffed up this Broadway production .,2,1,critic has property good critic is at location show critic is used for portray something puff desires be light than air. puff is at location air. puff is used for blow.  The critics puffed up this Broadway production .,41
386,face,,puff, Her faced puffed up from the drugs .,2,0,face has property round face is at location face face is used for look at thing puff desires be light than air. puff is at location air. puff is used for blow.  Her faced puffed up from the drugs .,42
387,bullet,,pump, He pumped bullets into the dummy .,1,1,bullet has property dangerous bullet is at location gun bullet is used for kill pump desires pump. pump is at location pump. pump is used for pump gas.  He pumped bullets into the dummy .,36
388,athlete,,pump, The athlete pumps weights in the gym .,2,0,athlete has property very competitive athlete is at location soccer game athlete is used for play sport pump desires pump. pump is at location pump. pump is used for pump gas.  The athlete pumps weights in the gym .,41
389,witness,,pump, She pumped the witnesses for information .,1,1,witness has property important witness is at location trial witness is used for judge pump desires pump. pump is at location pump. pump is used for pump gas.  She pumped the witnesses for information .,36
390,table,,push, He pushed the table into a corner .,1,0,table has property round table is at location in restaurant table is used for eat at push desires win. push is at location desk. push is used for move something.  He pushed the table into a corner .,39
391,woman,,push," "" Now push hard "" , said the doctor to the woman .",2,0,"woman has property walk along beach woman is at location bed woman is used for have sex push desires win. push is at location desk. push is used for move something.  "" Now push hard "" , said the doctor to the woman .",46
392,salesman,,push, The salesman is aggressively pushing the new computer model .,4,1,salesman has property helpful salesman is at location mall salesman is used for sell product push desires win. push is at location desk. push is used for move something.  The salesman is aggressively pushing the new computer model .,43
393,fifty,,push, She is pushing fifty .,2,1,fifty has property lucky fifty is at location world fifty is used for make money push desires win. push is at location desk. push is used for move something.  She is pushing fifty .,36
394,reform,,push, The liberal party pushed for reforms .,3,1,reform has property bad reform is at location school reform is used for change push desires win. push is at location desk. push is used for move something.  The liberal party pushed for reforms .,38
395,drug,,push, The guy hanging around the school is pushing drugs .,7,1,drug has property bad drug is at location pharmacy drug is used for get high push desires win. push is at location desk. push is used for move something.  The guy hanging around the school is pushing drugs .,46
396,crowd,,push, The crowd pushed forward .,2,0,crowd has property noisy crowd is at location stadium crowd is used for watch sport push desires win. push is at location desk. push is used for move something.  The crowd pushed forward .,36
397,sun,,radiate, The sun radiates heat .,2,0,sun has property bright sun is at location sky sun is used for energy radiate desires light. radiate is at location room. radiate is used for energy.  The sun radiates heat .,34
398,heat,,radiate, The sun radiates heat .,2,0,heat has property hot heat is at location oven heat is used for cook radiate desires light. radiate is at location room. radiate is used for energy.  The sun radiates heat .,34
399,happiness,,radiate, She radiates happiness .,1,1,happiness has property good happiness is at location home happiness is used for happiness radiate desires light. radiate is at location room. radiate is used for energy.  She radiates happiness .,32
400,police,,raid, The police raided the crack house .,2,0,police has property corrupt police is at location roadblock police is used for protect person raid desires plunder. raid is at location war. raid is used for murder.  The police raided the crack house .,37
401,pirate,,raid, The pirates raided the coastal villages regularly .,2,0,pirate has property pirate pirate is at location ship pirate is used for pirate raid desires plunder. raid is at location war. raid is used for murder.  The pirates raided the coastal villages regularly .,37
402,company,,raid, T. Boone Pickens raided many large companies .,3,0,company has property corrupt company is at location city company is used for make money raid desires plunder. raid is at location war. raid is used for murder.  T. Boone Pickens raided many large companies .,39
403,refrigerator,,raid, Our babysitter raided our refrigerator .,2,1,refrigerator has property hot refrigerator is at location kitchen refrigerator is used for keep food cold raid desires plunder. raid is at location war. raid is used for murder.  Our babysitter raided our refrigerator .,37
404,feeling,,recapture, She could not recapture that feeling of happiness .,3,1,feeling has property uncomfortable feeling is at location your finger feeling is used for make thing recapture desires freedom. recapture is at location war. recapture is used for get away from government.  She could not recapture that feeling of happiness .,44
405,idea,,recapture, The author recaptures an old idea here .,2,1,idea has property important idea is at location church idea is used for understand recapture desires freedom. recapture is at location war. recapture is used for get away from government.  The author recaptures an old idea here .,40
406,fort,,recapture, The military forces managed to recapture the fort .,5,0,fort has property large fort is at location india fort is used for protect your country recapture desires freedom. recapture is at location war. recapture is used for get away from government.  The military forces managed to recapture the fort .,46
407,prisoner,,recapture, They tried to recapture the escaped prisoner .,3,0,prisoner has property dangerous prisoner is at location prison prisoner is used for punishment recapture desires freedom. recapture is at location war. recapture is used for get away from government.  They tried to recapture the escaped prisoner .,41
408,bell,,recast, The bell cracked and had to be recast .,7,0,bell has property loud bell is at location school bell is used for summon someone recast desires be cast out. recast is at location television. recast is used for watch tv.  The bell cracked and had to be recast .,47
409,image,,recast, She had to recast her image to please the electorate in her home state .,3,1,image has property reflective image is at location movie image is used for describe thing recast desires be cast out. recast is at location television. recast is used for watch tv.  She had to recast her image to please the electorate in her home state .,49
410,fame,,redound, Fame redounds to the heroes .,1,1,fame has property good fame is at location movie fame is used for fame redound desires win. redound is at location country. redound is used for drive car.  Fame redounds to the heroes .,35
411,effort,,redound, Her efforts will redound to the general good .,3,1,effort has property important effort is at location work effort is used for accomplish goal redound desires win. redound is at location country. redound is used for drive car.  Her efforts will redound to the general good .,41
412,belief,,reflect, This action reflects his true beliefs .,2,1,belief has property important belief is at location church belief is used for justify action reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  This action reflects his true beliefs .,38
413,sound,,reflect, Sound is reflected well in this auditorium .,2,0,sound has property loud sound is at location opera sound is used for communicate reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  Sound is reflected well in this auditorium .,38
414,road,,reflect, Drive carefully -- the wet road reflects .,6,0,road has property confuse road is at location country road is used for drive reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  Drive carefully -- the wet road reflects .,42
415,image,,reflect, her sunglasses reflected his image .,2,0,image has property reflective image is at location movie image is used for describe thing reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  her sunglasses reflected his image .,37
416,interest,,reflect, His lack of interest in the project reflects badly on him .,7,1,interest has property interest interest is at location school interest is used for entertainment reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  His lack of interest in the project reflects badly on him .,47
417,mess,,reflect, The mess in his dorm room reflects on the student .,6,1,mess has property messy mess is at location desk mess is used for make mess reflect desires be understand. reflect is at location rainbow. reflect is used for insight.  The mess in his dorm room reflects on the student .,46
418,system,,reform, reform a political system .,0,0,system has property complex system is at location computer system is used for control reform desires change society. reform is at location school. reform is used for change.  reform a political system .,33
419,tension,,relax, relax the tension on the rope .,0,0,tension has property bad tension is at location airport tension is used for control relax desires relax. relax is at location beach. relax is used for relax.  relax the tension on the rope .,34
420,bath,,relax, A hot bath always relaxes me .,4,0,bath has property hot bath is at location bathroom bath is used for wash relax desires relax. relax is at location beach. relax is used for relax.  A hot bath always relaxes me .,38
421,colleague,,relax, our new colleague relaxed when he saw that we were a friendly group .,3,0,colleague has property helpful colleague is at location office colleague is used for help relax desires relax. relax is at location beach. relax is used for relax.  our new colleague relaxed when he saw that we were a friendly group .,44
422,government,,relax, The government relaxed the curfew after most of the rebels were caught .,2,1,government has property corrupt government is at location democracy government is used for control relax desires relax. relax is at location beach. relax is used for relax.  The government relaxed the curfew after most of the rebels were caught .,42
423,rule,,relax, The rules relaxed after the new director arrived .,2,1,rule has property important rule is at location school rule is used for enforce law relax desires relax. relax is at location beach. relax is used for relax.  The rules relaxed after the new director arrived .,39
424,suffering,,repair, One can never fully repair the suffering and losses of the Jews in the Third Reich .,4,1,suffering has property bad suffering is at location hospital suffering is used for prolong life repair desires fix. repair is at location repair shop. repair is used for make car.  One can never fully repair the suffering and losses of the Jews in the Third Reich .,51
425,man,,revive, The doctors revived the comatose man .,2,0,man has property male man is at location office man is used for love revive desires live. revive is at location funeral. revive is used for revive body.  The doctors revived the comatose man .,37
426,soup,,revive, A hot soup will revive me .,4,1,soup has property good soup is at location pantry soup is used for eat revive desires live. revive is at location funeral. revive is used for revive body.  A hot soup will revive me .,39
427,interest,,revive, Interest in ESP revived .,3,1,interest has property interest interest is at location school interest is used for entertainment revive desires live. revive is at location funeral. revive is used for revive body.  Interest in ESP revived .,36
428,style,,revive, He revived this style of opera .,1,1,style has property important style is at location art gallery style is used for make art revive desires live. revive is at location funeral. revive is used for revive body.  He revived this style of opera .,38
429,curtain,,rip, The curtain ripped from top to bottom .,2,0,curtain has property transparent curtain is at location theater curtain is used for privacy rip desires eat. rip is at location seam. rip is used for remove clothe.  The curtain ripped from top to bottom .,38
430,tornado,,rip, The tornado ripped along the coast .,2,1,tornado has property scary tornado is at location oklahoma tornado is used for destroy rip desires eat. rip is at location seam. rip is used for remove clothe.  The tornado ripped along the coast .,37
431,candidate,,rip, The candidate ripped into his opponent mercilessly .,2,1,candidate has property elect candidate is at location conference candidate is used for elect rip desires eat. rip is at location seam. rip is used for remove clothe.  The candidate ripped into his opponent mercilessly .,38
432,plant,,root, this plant roots quickly .,2,0,plant has property green plant is at location garden plant is used for grow food root desires water. root is at location root of tree. root is used for grow plant.  this plant roots quickly .,38
433,problem,,root, The problem roots in her depression .,2,1,problem has property bad problem is at location office problem is used for solve root desires water. root is at location root of tree. root is used for grow plant.  The problem roots in her depression .,39
434,pig,,root, the pig was rooting for truffles .,3,0,pig has property very smart pig is at location farm pig is used for eat root desires water. root is at location root of tree. root is used for grow plant.  the pig was rooting for truffles .,41
435,soprano,,rotate, We rotate the lead soprano every night .,1,1,soprano has property sing soprano is at location choir soprano is used for sing rotate desires be use. rotate is at location music store. rotate is used for rotate.  We rotate the lead soprano every night .,38
436,intern,,rotate, Interns have to rotate for a few months .,3,1,intern has property bore intern is at location office intern is used for work rotate desires be use. rotate is at location music store. rotate is used for rotate.  Interns have to rotate for a few months .,41
437,crop,,rotate, We rotate the crops so as to maximize the use of the soil .,1,1,crop has property green crop is at location field crop is used for grow food rotate desires be use. rotate is at location music store. rotate is used for rotate.  We rotate the crops so as to maximize the use of the soil .,45
438,composure,,ruffle, She wanted to ruffle his composure .,3,1,composure has property bad composure is at location dinner composure is used for control anger ruffle desires your hair. ruffle is at location skirt. ruffle is used for keep your hair out of eye.  She wanted to ruffle his composure .,44
439,people,,ruffle, This play is going to ruffle some people .,5,1,people has property selfish people is at location bus stop people is used for work ruffle desires your hair. ruffle is at location skirt. ruffle is used for keep your hair out of eye.  This play is going to ruffle some people .,48
440,feather,,ruffle, The bird ruffled its feathers .,2,0,feather has property soft feather is at location bird nest feather is used for decoration ruffle desires your hair. ruffle is at location skirt. ruffle is used for keep your hair out of eye.  The bird ruffled its feathers .,42
441,surface,,ruffle, The wind ruffled the surface of the water .,2,0,surface has property flat surface is at location ocean surface is used for hold thing together ruffle desires your hair. ruffle is at location skirt. ruffle is used for keep your hair out of eye.  The wind ruffled the surface of the water .,46
442,fabric,,ruffle, The seamstress ruffled the curtain fabric .,2,0,fabric has property weave fabric is at location sew room fabric is used for make curtain ruffle desires your hair. ruffle is at location skirt. ruffle is used for keep your hair out of eye.  The seamstress ruffled the curtain fabric .,44
443,car,,ruin, You have ruined my car by pouring sugar in the tank !,2,0,car has property dangerous car is at location in garage car is used for travel ruin desires win. ruin is at location forest. ruin is used for recycle.  You have ruined my car by pouring sugar in the tank !,42
444,chance,,ruin, This behavior will ruin your chances of winning the election .,3,1,chance has property unpredictable chance is at location future chance is used for win ruin desires win. ruin is at location forest. ruin is used for recycle.  This behavior will ruin your chances of winning the election .,41
445,field,,salt, the rebels had salted the fields with mines and traps .,3,1,field has property green field is at location countryside field is used for grow food salt desires salt. salt is at location ocean. salt is used for flavor food.  the rebels had salted the fields with mines and traps .,43
446,lecture,,salt, She salts her lectures with jokes .,1,1,lecture has property bore lecture is at location school lecture is used for learn salt desires salt. salt is at location ocean. salt is used for flavor food.  She salts her lectures with jokes .,36
447,meat,,salt, people used to salt meats on ships .,3,0,meat has property good meat is at location refrigerator meat is used for cook salt desires salt. salt is at location ocean. salt is used for flavor food.  people used to salt meats on ships .,39
448,courage,,salute, I salute your courage !,1,1,courage has property important courage is at location church courage is used for fight injustice salute desires person to salute. salute is at location post office. salute is used for honor.  I salute your courage !,37
449,stench,,salute, a terrible stench saluted our nostrils .,3,1,stench has property unpleasant stench is at location sewer stench is used for kill salute desires person to salute. salute is at location post office. salute is used for honor.  a terrible stench saluted our nostrils .,40
450,soldier,,salute," When the officers show up , the soldiers have to salute .",10,0,"soldier has property dangerous soldier is at location military base soldier is used for fight salute desires person to salute. salute is at location post office. salute is used for honor.  When the officers show up , the soldiers have to salute .",53
451,X-ray,,scan, the surgeon scanned the X - ray .,2,0,X-ray has property harmful to eye X-ray is at location airport X-ray is used for see inside person scan desires win. scan is at location computer. scan is used for find something out.  the surgeon scanned the X - ray .,43
452,headline,,scan, She scanned the newspaper headlines while waiting for the taxi .,1,1,headline has property read by person headline is at location newspaper headline is used for read scan desires win. scan is at location computer. scan is used for find something out.  She scanned the newspaper headlines while waiting for the taxi .,43
453,sky,,scan, The beams scanned the night sky .,2,1,sky has property black at night sky is at location sky sky is used for fly scan desires win. scan is at location computer. scan is used for find something out.  The beams scanned the night sky .,40
454,heat,,scorch, The heat scorched the countryside .,2,1,heat has property hot heat is at location oven heat is used for cook scorch desires eat human flesh. scorch is at location fire. scorch is used for cook.  The heat scorched the countryside .,37
455,forest,,scorch, The wildfire scorched the forest and several homes .,2,0,forest has property green forest is at location countryside forest is used for shelter scorch desires eat human flesh. scorch is at location fire. scorch is used for cook.  The wildfire scorched the forest and several homes .,40
456,cat,,scrape, The cat scraped at the armchair .,2,0,cat has property curious about flower cat is at location your lap cat is used for pet scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  The cat scraped at the armchair .,40
457,letter,,scrape, They scraped a letter into the stone .,1,0,letter has property write on paper letter is at location mail box letter is used for communication scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  They scraped a letter into the stone .,40
458,money,,scrape, She had scraped together enough money for college .,2,1,money has property good money is at location bank money is used for buy thing scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  She had scraped together enough money for college .,40
459,money,,seize, The sales clerk quickly seized the money on the counter .,4,0,money has property good money is at location bank money is used for buy thing seize desires win. seize is at location desk. seize is used for hurt someone.  The sales clerk quickly seized the money on the counter .,44
460,invader,,seize, the invaders seized the land and property of the inhabitants .,2,0,invader has property evil invader is at location war invader is used for invade seize desires win. seize is at location desk. seize is used for hurt someone.  the invaders seized the land and property of the inhabitants .,41
461,fear,,seize, Fear seized the prisoners .,1,1,fear has property bad fear is at location war fear is used for fear seize desires win. seize is at location desk. seize is used for hurt someone.  Fear seized the prisoners .,34
462,book,,sell, These books sell like hot cakes .,2,0,book has property heavy book is at location library book is used for learn sell desires sell product. sell is at location market. sell is used for buy thing.  These books sell like hot cakes .,38
463,image,,sell, The French try to sell us their image as great lovers .,4,1,image has property reflective image is at location movie image is used for describe thing sell desires sell product. sell is at location market. sell is used for buy thing.  The French try to sell us their image as great lovers .,46
464,shoe,,sell, The brothers sell shoes .,2,0,shoe has property ugly shoe is at location closet shoe is used for protect foot from injury sell desires sell product. sell is at location market. sell is used for buy thing.  The brothers sell shoes .,39
465,hope,,shake, The bad news shook her hopes .,3,1,hope has property true hope is at location dream hope is used for hope shake desires drink. shake is at location restaurant. shake is used for greet person.  The bad news shook her hopes .,38
466,salt,,shake, Shake the salt out of the salt shaker .,0,0,salt has property white salt is at location ocean salt is used for flavor food shake desires drink. shake is at location restaurant. shake is used for greet person.  Shake the salt out of the salt shaker .,38
467,argument,,sharpen, We had to sharpen our arguments .,3,1,argument has property bad argument is at location argument argument is used for argument sharpen desires write. sharpen is at location desk. sharpen is used for sharpen.  We had to sharpen our arguments .,37
468,debate,,sharpen, The debate sharpened .,2,1,debate has property important debate is at location debate debate is used for debate sharpen desires write. sharpen is at location desk. sharpen is used for sharpen.  The debate sharpened .,33
469,vision,,sharpen, This drug will sharpen your vision .,3,1,vision has property very important vision is at location book vision is used for see sharpen desires write. sharpen is at location desk. sharpen is used for sharpen.  This drug will sharpen your vision .,38
470,image,,shed, He shed his image as a pushy boss .,1,1,image has property reflective image is at location movie image is used for describe thing shed desires clean air. shed is at location backyard. shed is used for store tool.  He shed his image as a pushy boss .,40
471,tear,,shed, She shed a lot of tears when this happened .,1,0,tear has property messy tear is at location your eye tear is used for cry shed desires clean air. shed is at location backyard. shed is used for store tool.  She shed a lot of tears when this happened .,41
472,dog,,shed, Our dog sheds every Spring .,2,0,dog has property loyal dog is at location your house dog is used for protect person shed desires clean air. shed is at location backyard. shed is used for store tool.  Our dog sheds every Spring .,39
473,career,,shipwreck, You have shipwrecked my career .,2,1,career has property important career is at location university career is used for get job shipwreck desires life. shipwreck is at location sea. shipwreck is used for ship.  You have shipwrecked my career .,36
